instance_id,dataset_index,problem_size,num_groups,relaxation_d,scale,lkh_cost_int,lkh_cost,is_feasible,violation_count,orientation,rotation,return_code,time_sec,instance_file,parameter_file,raw_tour_file,normalized_tour_file,log_file
synthetic_000275,275,100,8,1,1000000,15757307,15.757307,True,0,forward,86,0,7.136827457696199,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000275.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000275.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000275.15757307.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000275.15757307.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000275.log
synthetic_000276,276,100,8,1,1000000,15473833,15.473833,True,0,forward,82,0,7.790381230413914,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000276.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000276.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000276.15473833.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000276.15473833.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000276.log
synthetic_000277,277,100,8,1,1000000,14335634,14.335634,True,0,forward,63,0,7.0136020965874195,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000277.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000277.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000277.14335634.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000277.14335634.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000277.log
synthetic_000278,278,100,8,1,1000000,15057768,15.057768,True,0,forward,79,0,6.222857428714633,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000278.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000278.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000278.15057768.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000278.15057768.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000278.log
synthetic_000279,279,100,8,1,1000000,15897565,15.897565,True,0,forward,37,0,7.256255596876144,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000279.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000279.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000279.15897565.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000279.15897565.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000279.log
synthetic_000280,280,100,8,1,1000000,15355192,15.355192,True,0,forward,26,0,6.74334361217916,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000280.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000280.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000280.15355192.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000280.15355192.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000280.log
synthetic_000281,281,100,8,1,1000000,15712534,15.712534,True,0,forward,60,0,7.471455089747906,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000281.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000281.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000281.15712534.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000281.15712534.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000281.log
synthetic_000282,282,100,8,1,1000000,15215620,15.21562,True,0,forward,37,0,6.730053771287203,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000282.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000282.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000282.15215620.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000282.15215620.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000282.log
synthetic_000283,283,100,8,1,1000000,15909977,15.909977,True,0,forward,45,0,7.907491490244865,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000283.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000283.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000283.15909977.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000283.15909977.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000283.log
synthetic_000284,284,100,8,1,1000000,14885207,14.885207,True,0,forward,42,0,6.627102447673678,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000284.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000284.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000284.14885207.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000284.14885207.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000284.log
synthetic_000285,285,100,8,1,1000000,14286988,14.286988,True,0,forward,18,0,6.964088182896376,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000285.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000285.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000285.14286988.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000285.14286988.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000285.log
synthetic_000286,286,100,8,1,1000000,14626761,14.626761,True,0,forward,20,0,6.347146853804588,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000286.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000286.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000286.14626761.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000286.14626761.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000286.log
synthetic_000287,287,100,8,1,1000000,13769046,13.769046,True,0,forward,63,0,4.926320364698768,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000287.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000287.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000287.13769046.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000287.13769046.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000287.log
synthetic_000288,288,100,8,1,1000000,14438328,14.438328,True,0,forward,18,0,6.4654686115682125,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000288.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000288.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000288.14438328.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000288.14438328.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000288.log
synthetic_000289,289,100,8,1,1000000,14486270,14.48627,True,0,forward,84,0,7.032255504280329,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000289.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000289.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000289.14486270.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000289.14486270.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000289.log
synthetic_000290,290,100,8,1,1000000,14577035,14.577035,True,0,forward,85,0,6.395507404580712,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000290.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000290.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000290.14577035.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000290.14577035.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000290.log
synthetic_000291,291,100,8,1,1000000,14723393,14.723393,True,0,reverse,68,0,6.717390384525061,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000291.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000291.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000291.14723393.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000291.14723393.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000291.log
synthetic_000292,292,100,8,1,1000000,14804371,14.804371,True,0,forward,13,0,7.152179364115,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000292.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000292.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000292.14804371.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000292.14804371.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000292.log
synthetic_000293,293,100,8,1,1000000,15665922,15.665922,True,0,reverse,98,0,8.034410510212183,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000293.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000293.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000293.15665922.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000293.15665922.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000293.log
synthetic_000294,294,100,8,1,1000000,15455220,15.45522,True,0,forward,37,0,8.617276376113296,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000294.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000294.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000294.15455220.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000294.15455220.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000294.log
synthetic_000295,295,100,8,1,1000000,15309133,15.309133,True,0,forward,70,0,6.431582929566503,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000295.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000295.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000295.15309133.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000295.15309133.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000295.log
synthetic_000296,296,100,8,1,1000000,15147348,15.147348,True,0,forward,58,0,8.444649314507842,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000296.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000296.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000296.15147348.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000296.15147348.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000296.log
synthetic_000297,297,100,8,1,1000000,15056873,15.056873,True,0,reverse,9,0,6.669381596148014,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000297.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000297.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000297.15056873.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000297.15056873.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000297.log
synthetic_000298,298,100,8,1,1000000,14465093,14.465093,True,0,reverse,78,0,6.487652475014329,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000298.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000298.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000298.14465093.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000298.14465093.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000298.log
synthetic_000299,299,100,8,1,1000000,14628414,14.628414,True,0,forward,78,0,6.764121018350124,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000299.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000299.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000299.14628414.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000299.14628414.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000299.log
synthetic_000300,300,100,8,1,1000000,14901854,14.901854,True,0,forward,32,0,6.04311596788466,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000300.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000300.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000300.14901854.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000300.14901854.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000300.log
synthetic_000301,301,100,8,1,1000000,14130808,14.130808,True,0,reverse,11,0,5.548428673297167,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000301.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000301.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000301.14130808.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000301.14130808.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000301.log
synthetic_000302,302,100,8,1,1000000,15219119,15.219119,True,0,forward,27,0,6.862928632646799,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000302.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000302.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000302.15219119.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000302.15219119.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000302.log
synthetic_000303,303,100,8,1,1000000,15686888,15.686888,True,0,forward,91,0,8.029759462922812,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000303.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000303.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000303.15686888.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000303.15686888.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000303.log
synthetic_000304,304,100,8,1,1000000,14689419,14.689419,True,0,forward,61,0,6.804436137899756,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000304.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000304.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000304.14689419.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000304.14689419.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000304.log
synthetic_000305,305,100,8,1,1000000,14378635,14.378635,True,0,reverse,16,0,6.170887587592006,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000305.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000305.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000305.14378635.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000305.14378635.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000305.log
synthetic_000306,306,100,8,1,1000000,14337290,14.33729,True,0,reverse,17,0,7.327651591971517,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/instances/synthetic_000306.ctspd,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/par/synthetic_000306.par,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/raw_tours/synthetic_000306.14337290.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/normalized_tours/synthetic_000306.14337290.tour,/root/autodl-tmp/test_results/thesis_main_synthetic_n100_g8_d1_with_lkh_20260427/evaluations/lkh_low_first/logs/synthetic_000306.log
